Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_746.jpg;13.39104;1;0;4.995217;104.7838;171.3861;359.8324;290.3238;1.282407
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_817.jpg;15;1;0;5.002507;104.8895;171.101;0.05399804;291.841;1.181264
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_880.jpg;15;1;0;5.007668;105.044;170.7318;0.0867518;294.6386;1.10768
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_48_945.jpg;15;1;0;5.015729;105.1723;170.4629;359.9774;296.8975;1.183589
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_015.jpg;13.37905;0.7913316;0;5.002048;105.3101;170.1961;0.012622;298.9016;1.254641
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_080.jpg;10.32811;0.5879356;0;5.00139;105.5017;169.846;0.002729621;301.1345;1.15885
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_146.jpg;7.501607;0.3995021;0;5.011658;105.6561;169.5891;-0.0024693;302.5054;1.121465
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_215.jpg;4.502426;0;0.1000705;4.990128;105.8167;169.3369;-0.001089068;303.5428;1.164349
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_280.jpg;1.354053;0;0.3099621;4.949011;106.0325;169.0079;359.9439;304.3542;1.153968
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_345.jpg;0;0;0.5000768;4.862832;106.1915;168.7684;359.8161;304.5345;1.041135
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_415.jpg;0;0;0.6997806;4.703395;106.3465;168.5372;359.5789;304.6071;0.8618887
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_483.jpg;0;0;0.9082894;4.565946;106.5446;168.2415;359.1664;304.822;0.4115953
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_546.jpg;0;0;1;4.401211;106.6861;168.0333;358.6882;304.9128;0.01331371
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_615.jpg;0;0;1;4.165818;106.8277;167.8351;358.2864;304.7676;359.8912
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_683.jpg;1.508887;0;1;4.044044;107.0134;167.5787;357.9608;305.015;359.994
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_745.jpg;4.419775;0;1;3.930974;107.1487;167.3882;357.9972;305.3436;0.005978733
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_812.jpg;7.396214;0;1;3.767721;107.2817;167.2013;358.2082;305.5769;359.9931
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_882.jpg;10.52375;0;1;3.644523;107.4555;166.9608;358.6788;305.9403;-0.002963275
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_49_946.jpg;13.42509;0;1;3.455479;107.5803;166.7986;358.8251;307.1415;0.1096201
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_013.jpg;15;0;1;3.159113;107.7;166.6515;358.7972;308.8265;0.2128651
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_083.jpg;15;0;1;3.007802;107.8557;166.4735;358.7271;311.1862;0.2832542
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_145.jpg;15;0;1;2.83824;107.9701;166.3513;358.7172;312.7596;0.2731428
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_212.jpg;15;0;1;2.643275;108.0823;166.238;358.7445;314.1507;0.2307013
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_283.jpg;15;0;1;2.501994;108.2263;166.1026;358.7799;316.2467;0.1034968
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_347.jpg;15;0;1;2.311968;108.3283;166.0154;358.7113;317.8665;0.009457348
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_413.jpg;15;0;1;2.104001;108.4269;165.9377;358.6524;319.2868;0.01692552
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_482.jpg;15;0;1;1.981549;108.5516;165.8442;358.6921;321.1032;0.01891329
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_547.jpg;15;0;1;1.783972;108.6364;165.7847;358.6571;322.452;0.008032694
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_613.jpg;15;0;1;1.584576;108.7162;165.732;358.6536;323.723;0.01614521
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_682.jpg;15;0;1;1.444148;108.8115;165.6733;358.631;325.3016;0.01402644
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_746.jpg;15;0;1;1.263412;108.8748;165.6366;358.6313;326.3675;0.004384365
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_812.jpg;15;0;1;1.047141;108.9309;165.6061;358.6093;327.3726;0.01368228
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_883.jpg;15;0;1;0.9215259;108.9941;165.5736;358.6187;328.6847;0.01413006
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_50_949.jpg;15;0;1;0.7455351;109.0302;165.5563;358.5694;329.4496;0.001314367
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_013.jpg;15;0;1;0.4700011;109.0543;165.5468;358.4173;330.2033;0.01170111
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_083.jpg;12.01511;0;0;0.2966841;109.0703;165.5436;358.2769;332.5033;0.01508014
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_149.jpg;0;0;0;0.1527501;109.0794;165.5456;358.3678;333.5284;0.01566211
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_213.jpg;0;0.1004744;0;0.1374639;109.0904;165.5465;358.7744;334.3913;359.9915
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_279.jpg;0;0.2918366;0;0.05579995;109.1041;165.5403;359.3949;334.2304;359.8411
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_349.jpg;0;0.4917288;0;0.07087752;109.1153;165.535;359.8571;334.2368;359.7415
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_412.jpg;0;0.6997347;0;0.08308711;109.128;165.529;0.323249;334.3119;359.6556
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_479.jpg;0;0.8922994;0;0.1319024;109.1473;165.5209;0.8619754;334.5158;359.6547
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_548.jpg;0;1;0;0.1873605;109.1637;165.5142;1.173582;334.4606;359.7646
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_614.jpg;0;1;0;0.2397877;109.1787;165.5086;1.257594;334.4923;0.01209187
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_679.jpg;0;1;0;0.3131497;109.1985;165.497;1.128755;334.402;0.1227877
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_749.jpg;0;1;0;0.3568315;109.2169;165.4877;0.9992338;334.4369;0.1122334
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_815.jpg;0;1;0;0.4339614;109.2404;165.4762;0.9708965;334.4399;0.09888218
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_879.jpg;0;1;0;0.4767118;109.2759;165.459;0.9967913;334.4565;0.07053552
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_51_949.jpg;0;1;0;0.5340761;109.3063;165.4442;1.074547;334.4397;0.03908207
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_016.jpg;0;1;0;0.5964839;109.3398;165.4279;1.184774;334.3323;0.001168852
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_079.jpg;0;1;0;0.6326251;109.3871;165.4055;1.24272;334.4168;-0.002213075
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_146.jpg;0;1;0;0.6909391;109.4254;165.387;1.237963;334.4126;-0.0009514861
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_216.jpg;0;1;0;0.7616238;109.4662;165.3673;1.216942;334.4067;-0.001737874
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_278.jpg;0;0.8044804;0;0.8095369;109.5242;165.3393;1.190491;334.5497;-0.002007815
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_345.jpg;0;0.6074222;0;0.8460028;109.5704;165.3172;1.193014;334.6281;-0.001601546
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_414.jpg;0;0.4010407;0;0.8797742;109.6179;165.2944;1.192092;334.746;-0.001539634
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_480.jpg;0;0.2007429;0;0.9006257;109.6817;165.264;1.153352;334.6866;0.0001152294
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_546.jpg;0;0.007650807;0;0.8955799;109.7284;165.241;1.060188;334.6362;359.9663
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_614.jpg;0;0;0;0.8817508;109.7702;165.2182;0.7470258;334.6458;359.8284
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_679.jpg;0;0;0;0.8658518;109.8194;165.1921;359.9621;334.6417;359.6786
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_746.jpg;0;0;0.09950624;0.8657016;109.8567;165.1735;359.3896;334.5238;359.6466
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_814.jpg;0;0;0.303755;0.8129476;109.8924;165.1568;358.8556;334.3227;359.6863
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_879.jpg;0;0;0.5009249;0.6646423;109.9247;165.1409;358.0487;333.7589;359.8408
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_52_946.jpg;0;0;0.700188;0.4596928;109.9371;165.1351;357.4517;333.714;0.06589987
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_015.jpg;0;0;0.9074655;0.2544283;109.9393;165.1286;356.9992;333.0574;359.9933
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_079.jpg;0;0;0;0.09301151;109.9382;165.126;356.6927;333.0454;-0.004755221
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_149.jpg;0;0;0;0.02152484;109.938;165.1252;356.7894;333.0433;0.006375851
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_215.jpg;0;0;0;-0.1029997;109.9377;165.1243;357.2113;333.0412;359.9937
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_279.jpg;0;0;0;-0.199366;109.9375;165.1239;358.1953;333.043;0.02609797
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_345.jpg;0;0;0;-0.2816752;109.9368;165.1232;359.181;333.0535;359.9687
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_416.jpg;0;0;0;-0.2839254;109.9362;165.1234;0.1206406;333.087;359.9254
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_479.jpg;0;0;0;-0.2454272;109.9358;165.1235;1.179681;333.0923;359.9324
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_545.jpg;0;0;0;-0.2036331;109.9354;165.1232;1.725187;333.0916;359.948
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_615.jpg;0;0;0;-0.08950441;109.9347;165.1222;1.958916;333.0881;359.9268
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_679.jpg;0;0;0;0.0241823;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_680.jpg;0;0;0;0.08151317;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_713.jpg;0;0;0;0.08151317;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_749.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_783.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_815.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_846.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_879.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_912.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_945.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_53_982.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_015.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_047.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_079.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_112.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_145.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_182.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_215.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_249.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_280.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_312.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_346.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_382.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_416.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_449.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_480.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_512.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_545.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_579.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_615.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_649.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_680.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_712.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_745.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_779.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_815.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_849.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_882.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_913.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_945.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_54_979.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_015.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_048.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_083.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_113.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_145.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_179.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_212.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_248.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_282.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_314.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_345.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_378.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_412.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_448.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_482.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_514.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_546.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_579.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_612.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_648.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_682.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_715.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_749.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_780.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_812.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_845.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_882.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_916.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_949.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_55_980.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_013.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_046.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_079.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_115.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_148.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_180.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_212.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_245.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_278.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_315.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_348.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_382.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_413.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_445.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_479.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_516.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_548.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_583.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_613.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_645.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_679.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_712.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_749.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_782.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_813.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_845.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
C:\Users\panag\Desktop\rover_data\IMG\robocam_2018_10_22_14_11_56_879.jpg;0;0;0;0;109.934;165.1212;1.790138;333.0843;359.9379
